Name,Path to File,Sub-Theme Name,Variable Name,Description,Time Period,Climate Model,RCP,Crop,Water Supply,Input Level,Data  Units,Recommended Renderer,Download URL,File Identifier
jatr200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\jatr200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Jatropha with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Jatropha,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/jatr200b_eta.tif,338104
lmze200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\lmze200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Lowland maize with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Lowland maize,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/lmze200a_eta.tif,339973
lmze200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\lmze200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Lowland maize with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Lowland maize,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/lmze200b_eta.tif,341906
lsrg200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\lsrg200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Lowland sorghum with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Lowland sorghum,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/lsrg200a_eta.tif,339072
lsrg200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\lsrg200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Lowland sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Lowland sorghum,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/lsrg200b_eta.tif,338645
maiz200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\maiz200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Maize with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Maize,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/maiz200a_eta.tif,336089
maiz200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\maiz200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Maize with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Maize,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/maiz200b_eta.tif,336713
misc200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\misc200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Miscanthus with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Miscanthus,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/misc200a_eta.tif,336528
misc200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\misc200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Miscanthus with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Miscanthus,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/misc200b_eta.tif,341355
mllt200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\mllt200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Millet with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Millet,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/mllt200a_eta.tif,337756
